ಅರಿಮೆ ತಿಳಿಪದ ಪದನೆರಕೆ ಪದಗಳು - Arime Tiliapada Dictionary Words,,,
chemical bond,ರಾಸಾಯನಿಕಕಟ್ಟು,,
baroreceptor,ಒತ್ತಡಮಿಡಿಕ,,
stratum,ಪೊರೆ,,
Ideal Unit of Measures,ಮಾದರಿ ಅಳತೆಯ ಬಿಡಿ,,
annual ring,ವರ್ಷದುಂಗುರ,,
earthing,ನೆಲತಾಗಿಸುವಿಕೆ,,
fuel economy,ಉರುವಲು ಮಿಗೆಮಾಳ್ಕೆ,,
pesticide,ಕೇಡಳಿಕ,,
anthocyanin,ಎಲೆಗೆಂಪು,,
voluntary muscle,ಹಿಡಿತದನರಕಟ್ಟು,,
asteroid,ಹುಸಿಯರಿಲು,,
encephalitis,ಮಿದುಳ ಉರಿಯೂತ,,
veterinary medicine,ಕದಲುಸುರಿಮಾಂಜುಗೆ,,
lymphocyte,ಹಾಲ್ರಸಕಣ,,
joint,ಗಂಟು,,
graphic,ಗೆರೆಕಲೆ,,
thrust,ನೂಕುಬಲ,,
frostbite,ಮಂಜುಗಚ್ಚು,,
deer,ಹುಲ್ಲೆ,,
hydrokinetics,ಹರಿವರಿಮೆ,,
physiotheraphy,ನೀವುಮಾಂಜುಗೆ,,
grammar,ಸೊಲ್ಲರಿಮೆ,,
laboratory,ಅರಕೆಯರೆ,,
altitude,ಎತ್ತರ,,
hydrocarbon,ನೀರುಕರಿ,,
comparative,ಹೋಲಿಕೆಯ,,
arithmetic progression,ಕೂಡೆಣಿಕೆಯ ಸಾಲು,,
tessellate,ಬದಿಗೂಡಿಸು,,
bit,ಕಟ್ಟು,,
fuzzy logic,ಅರೆನನ್ನಿ ತೀರ‍್ಮೆ,,
research paper,ಅರಕೆಬರಕ,,
diagnose,ಬೇನೆ ತಿಳಿ,,
deer,ಜಿಂಕೆ,,
meningitis,ಮಿದುಳುಪರೆ ಕುತ್ತ,,
subcontinent,ಅರೆಪೆರ‍್ನೆಲ,,
flip flop,ಅತ್ತ-ಇತ್ತ,,
relative size,ಹೋಲಿಕೆಯಗಾತ್ರ,,
organic,ಮಯ್ಬಿಡಿಯ,,
catalyst,ಕ್ರಿಯೆ ಹೆಚ್ಚುಕ,,
defibrillate,ಬಡಿತತಿದ್ದು,,
sore,ಹುಣ್ಣು,,
optical center,ಬೆಳಕಿನಕೇಂದ್ರ,,
delivery,ಹೆರಿಗೆ,,
trapezium,ಸಾಟಿಯಿರದ ನಾಲ್ಬದಿ,,
electrolyte,ಮಿನ್ನೊಡೆಕ,,
right triangle,ಸರಿಮೂಲೆ ಮೂರ‍್ಬದಿ,,
evaporation,ಇಮರಿಕೆ,,
disinfect,ಸೋಂಕುಕಳೆ,,
eucalyptus,ನೀಲಿಬೆಟ್ಟದ ಮರ,,
influx,ಒಳಹರಿವು,,
biological,ಉಸಿರಿಯ,,
negative,ಕಳೆತದ,,
photoelectric,ಬೆಳಕುಮಿಂಚಿನ,,
vegetative,ತನ್ನದೇಹದ,,
pathogen,ಕುತ್ತವುಟ್ಟುಕ,,
vascular bundle,ಗೊಂಚಲುನಾಳ,,
rotational symmetry,ತಿರುಗುವ ಸಾಟಿಕೆಲ,,
earwax,ಕೊಂಗೆ,,
endocrine,ನಾಳವಿರದ,,
periodic disturbance,ಮರುಕಳಿಕೆಯಕದಲಿಕೆ,,
sense of smell,ವಾಸನೆಯಶಕ್ತಿ,,
gel,ಲೋಳೆ,,
vesicle,ಬೊಬ್ಬೆ,,
signal,ತೋರುಕ,,
tonsil,ಗಂಟಲು ಕುರು,,
plume,ಗರಿ,,
atrial fibrillation,ಮೇಲ್ಗುಂಡಿಗೆಯ ತಪ್ಪುಬಡಿತ,,
triangle,ಮುಬ್ಬದಿ,,
discrete orbit,ಬಿಡಿಯಾದಸುತ್ತುದಾರಿ,,
crystal,ಹೆರೆ,,
ellipse,ಉದ್ದಗುಂಡು,,
sea sickness,ಕಡಲಬಳಲಿಕೆ,,
larynx,ಗಂಟಲಗೂಡು,,
electric heat,ಮಿಂಚುಕಾವು,,
excretion,ಹೊರವಡಿಕೆ,,
graphic,ತಿಟ್ಟಕೊಗೆತ,,
electromagnetic field,ಮಿನ್ಸೆಳೆತದಿಕ್ಕೆ,,
mechatronics,ಮಿನ್ಚೂಟಿಯರಿಮೆ,,
launch,ಹಾರಿಸುವಿಕೆ,,
lamina,ಎಲೆಪಟಲ,,
meteor,ಉಳುಕು,,
linear motion,ನೇರಚಲನೆ,,
modifiable,ಬದಲಾಗಬಲ್ಲ,,
cryogenic,ಕಡುತಂಪು,,
home application,ಮನೆಬಳಕೆ,,
crab,ಎಸಡಿ,,
cotan,ನೆರೆ ಎದುರು ಮಗ್ಗುಲುಪಾಲು,,
cecum,ದೊಡ್ಡಕರುಳುಚೀಲ,,
transient,ತುಸುಹೊತ್ತಿನ,,
shockwave,ಬೆದರಲೆ,,
cow,ಆವು,,
oxygenated,ಆಕ್ಸಿಜನ್ಇರುವ,,
pine,ಮುಳ್ಳೆಲೆ ಮರ,,
photonic crystal,ಓರಣಿಸಿದ ಹರಳು,,
mulberry,ಹಿಪ್ಪನೇರಿಳೆ,,
caecum,ಮರೆಚೀಲ,,
unaspirated,ಕಿಬ್ಬುಸಿರಿನ,,
hysteria,ನರಮರುಳು,,
rivulet,ಹಳ್ಳ,,
pollution,ಪುರುಡು,,
pathology,ಬೇನೆಯರಿಮೆ,,
heat,ಕಾವು,,
pH,ಹುಳಿಯಳತೆ,,
signal,ಅಲೆ,,
overgrazing,ಮೀರಿದಮೇಯಿಕೆ,,
electrolysis,ವಿದ್ಯುತ್ತೊಡೆತ,,
reciprocal,ತಲೆಕೆಳಗೆ,,
tardigrade,ಮೆಲ್ನಡೆಗ,,
radioactivity,ಸೂಸಿಕೆ,,
hyperacidity,ಕಡುಹುಳಿತನ,,
kinetics,ಒತ್ತರದರಿಮೆ,,
rectangle,ಉಬ್ಬುನಾಲ್ಬದಿ,,
mensuration,ಅಳೆತದರಿಮೆ,,
peristalsis,ಸುರುಳಲೆ,,
vaccum,ಬರಿದು,,
thumb,ಹೆಬ್ಬೆಟ್ಟು,,
savanna,ಹುಲ್ಲುಗಾವಲು,,
dyslexia,ಬರಿಗೆಗುರುಡು,,
surgeon,ಕೊಯ್ಮಾಂಜುಗೆ,,
confluence,ಕೂಡಲು,,
subtrahend,ಕಳೆಗೊಳ್ಳುಕ,,
radius,ಮುಂಗಯೊಳ್ಮೆ,,
firewood,ಅಡುಗಬ್ಬು,,
force,ಒತ್ತರ,,
dextrose,ಸೀವುಳಿಸಿಹಿ,,
weight,ತಿಣ್ಣ,,
evenly,ಸಮನಾಗಿ,,
fly,ನೊಣ,,
crystalisation,ಹರಳುಗೊಳಿಸುವಿಕೆ,,
curved bracket,ಬಟ್ಟಲು ತೂರಿಗೆ,,
screensaver,ತೆರೆಯುಳಿಕ,,
porosity,ಪೊಳ್ಳುತನ,,
odd number,ಮುಗುಳಿಯಂಕೆ,,
irremediable,ಮಾಂಜಲಾಗದ,,
number,ಎಣಿಕೆ,,
cavity,ದೊಗರು,,
operator,ನಡೆಸುಗ,,
nutrient,ಆರಯ್ವ,,
transpiration,ಆವಿ ಹೊಮ್ಮಿಕೆ,,
cyclone,ಸುಳಿಗಾಳಿ,,
cornea,ಮೇಲ್ಪೊರೆ,,
tool,ಮುಟ್ಟು,,
pupil,ಪಾಪೆ,,
wind pipe,ಗಾಳಿಕೊಳವೆ,,
radiate,ಹರಡು,,
crayfish,ಚಿಕ್ಕಕಡಲೇಡಿ,,
infinity,ಎಲ್ಲೆಯಿಲ್ಲದಿಕೆ,,
troubleshoot,ಬಗೆಹರಿಸು,,
amplifier,ಹೆಚ್ಚಿಸುಕ,,
automatic,ತನ್ನಡೆತದ,,
circumcircle,ಹಲಬದಿದುಂಡು,,
digestion,ಅರವೆ,,
remainder,ಉಳಿಕೆ,,
quadratic equation,ಇಬ್ಬೇದು ಸಾಟಿಕೆ,,
convect,ಒಯ್ಯು,,
magnitude,ಹರವು,,
water bath,ನೀರಿನತೊಟ್ಟಿ,,
technology,ಮಾಳ್ಕೆಯರಿಮೆ,,
photocopy,ನೆರಳಚ್ಚು,,
kinetic,ಕದಲಿಕೆಯ,,
clone,ಪಳಿ,,
vegetative,ತನ್ನಮೈಯ,,
combination,ಒಂದುಗೆ,,
land breeze,ಕರೆಗಾಳಿ,,
concentrated,ಸಾರಗೊಳಿಸಿದ,,
vulcanize,ಹಿಗ್ಗುಕಗಟ್ಟಿಸು,,
cracking,ಕಾವೊಡೆತ,,
axle,ತಿರುಗೋಲು,,
imago,ಬೆಳೆಕೀಟ,,
nourishment,ಆರಯ್ಕೆ,,
erode,ಸವೆ,,
mass,ತೊಂಬಾರ,,
ocular,ಕಣ್ಣಿನ,,
negation,ಅಲ್ಲಗಳೆತ,,
ergosphere,ಎಲ್ಲೆಗುಂಡು,,
corn-bin,ಕಳಂಕಿ,,
musculoskeletal system,ನರಕಟ್ಟು-ಮೂಳೆಹಂದರದವ್ಯವಸ್ಥೆ,,
iodine,ನೇರಳಾವಿ,,
precipitation,ಹುಡಿಯುಳಿತ,,
delete,ಹೊಡೆದುಹಾಕು,,
cryptanalyst,ಒಗಟುಬಿಡಿನೋಡುಗ,,
etching,ಕೆತ್ತನೆ,,
eczema,ಕಡುಕುರು,,
solar collector,ಹಿಡಿದಿಡುವದಾಣ,,
toothless,ಹಲ್ಲಿಲಿ,,
hyperbaric,ಏರೊತ್ತಡದ,,
dose,ಮದ್ದಳವಿ,,
xanthophyll,ಎಲೆಮಂಜಳು,,
twig,ಸೆಳೆ,,
polymerization,ಹಲತುಣುಕುಜೋಡಣೆ,,
canaliculus,ಬೆಸೆಗಾಲುವೆ,,
manner,ಹದಿರು,,
parthenocarpy,ಬೆರಸದೇಹಣ್ಣಾಗಿಸುವಿಕೆ,,
electromagnetic wave,ಮಿನ್ಸೆಳೆತದಲೆ,,
paranoia,ಮರುಳುಬಗೆ,,
transitional elements,ಬದಲಿಕೆಯಅಡಕಗಳು,,
spasm,ಚಳುಕು,,
strait,ಜೋಡುಗಾಲುವೆ,,
eyelid,ರೆಪ್ಪೆ,,
corolla,ಎಸಳು,,
protozoan,ಮುನ್ನುಸುರಿ,,
mirror,ಮಾರ‍್ಪೊಳೆ,,
temperature,ಬಿಸುಹಳತೆ,,
fracture,ಮುರಿತ,,
mollusc shell,ಸುಣ್ಣಚಿಪ್ಪು,,
whirlwind,ಸುಂಟರಗಾಳಿ,,
pulmonary artery,ಉಸಿರುರುಚೀಲಕ್ಕೆಹೋಗುವತೊರೆಗೊಳವೆ,,
periscope,ಮೇಲೆತೋರುಕ,,
inverse proportion,ಬೋರಲು ಹೊಂದಳತೆ,,
shear,ಕೊಂಕು,,
kinetics,ಆರ‍್ಪಾಟದರಿಮೆ,,
intercalary meristem,ನಡುಗೆಣ್ಣುಹೆಚ್ಚಳಅಂಗಾಂಶ,,
source,ಸೆಲೆ,,
pyroligneous acid,ಮರ ಹುಣಿಸೆ,,
shadow,ನೆರಳು,,
film,ಹರೆ,,
lesion,ಗಾಸಿ,,
abcissa,ಅಡ್ಡನಡುಗೆರೆ,ಯಾವುದೇ ಬಿಂದುವಿನಿಂದ X ಅಕ್ಷರೇಖೆಗೆ ಸಮಾನಾಂತರವಾಗಿ ಒಂದು ರೇಖೆಯನ್ನೆಳೆದಾಗ ಆ ರೇಖೆಯ ಮೇಲೆ ಆ ಬಿಂದುವಿಗೂ Y ಅಕ್ಷಕ್ಕೂ ಇರುವ ದೂರ,
isosceles,ಸರಿಯಿಬ್ಬದಿಯ,,
giraffe,ನೀಲ್ಕತ್ತು,,
icy water,ಆಲಿನೀರು,,
headlight,ಮುನ್ಸೊಡರು,,
democracy,ಮಂದಿಯಾಳ್ವಿಕೆ,,
coconut,ತೆಂಗು,,
vent,ಕೋಡಿ,,
umbra,ದಟ್ಟನೆರಳು,,
description,ಕೊಗೆತ,,
sonar,ಉಲಿತುಬ್ಬುಗೆ,,
decrypted,ಗುಟ್ಟುಬಿಡಿಸಿದ,,
roar,ಮೊಳಗು,,
propolis,ಗಿಡದಂಟು,,
flower,ಅರಳು,,
weightlessness,ತೂಕವಿಲ್ಲಮೆ,,
water logged,ನೀರುತುಂಬಿದ,,
ivory,ಪನೆ,,
appendicitis,ಕರುಳುಬಾಲದ ಉರಿತ,,
cell wall,ಕೋಶದಹೊರಪದರ,,
involuntary,ಹತೋಟಿಯಲ್ಲಿಲ್ಲದ,,
pediatrician,ಮಕ್ಕಳ ಮಾಂಜುಗ,,
alternation of generation,ತಲೆಮಾರುಬದಲುವಿಕೆ,,
breed,ತಳಿ,,
malnutrition,ಆರಯ್ಕೆಗೇಡು,,
omnivore,ಎಲ್ಲಾತಿನಿ,,
spider,ಜೇಡ,,
self fertilization,ತನ್ನದೇಸೇರಿಕೆ,,
machine,ಹಿರಿಚೂಟಿ,,
geometric mean,ಪೆಚ್ಚೆಣಿಕೆಯ ಸರಾಸರಿ,,
pendulum,ತೂಗುಗುಂಡು,,
rotary,ತಿರುಗುವ,,
tablet,ಕಯ್ಮಣೆ,,
invention,ಹಮ್ಮಿಕೆ,,
health,ಮಯ್ಸರಿ,,
evaporation,ಆವಿಮಾಳ್ಕೆ,,
flip flop,ಇರ‍್ನೆಪ್ಪಿ,,
break up / decompose,ಒಡೆಯುವುದು,,
little finger,ಕಿರುಬೆರಳು,,
narcotic,ಮಂಪರುಕ,,
reminder,ಉಳಿತ,,
elevator,ಏರಿಳಿಕ,,
autotroph,ತನ್ಮಾರಯ್ಕುಳಿ,,
infinite,ಎಲ್ಲೆಯಿಲ್ಲದ,,
ellipsoid,ಚಾಚಿದದುಂಡು,,
zoo,ಕದಲುಸಿರಿವೀಡು,,
higher animals,ಮುಂದುವರೆದಪ್ರಾಣಿಗಳು,,
fluid,ಹರಿಗೆ,,
hydrophyte,ನೀರ‍್ಗಡ,,
rubella,ಕಿರುತಟ್ಟು,,
fetus,ಬಸಿರುಗೂಸು,,
soluble,ಕರಗಬಲ್ಲ,,
oxygen mask,ಉಸಿರುಗವುಸು,,
stalagmite,ನೆಲತೊಂಗಲು,,
mist,ಇಬ್ಬನಿ,,
prior to birth,ಹುಟ್ಟಿನೊಂದಿಗೆ,,
translucent,ಅರೆಸಿಲುವು,,
snow,ಮಂಜು,,
crevice,ಕೊರಕಲು,,
factor,ಇರವು,,
cord,ಹುರಿ,,
cranberry,ಕಗ್ಗೆಂಪಣ್ಣು,,
short circuit,ಅಡ್ಡಮಂಡಲ,,
polygon,ಹಲಬದಿ,,
indigestion,ಅರವೆ,,
dropdown,ಜಾರುಪಟ್ಟಿ,,
catabolism,ಮುರಿಮಾರ‍್ಪು,,
aerology,ಸುತ್ತಾವಿಯರಿಮೆ,,
praying mantis,ಕುದುರೆ ಜಿಟ್ಟಿ,,
jejunum,ನಡುತುಂಡು,,
hydropathy,ನೀರುಮಾಂಜುಗೆ,,
resin,ಪಗಿನು,,
delete,ಅಳಿಸು,,
horsepower,ಕದುರೆಯಳವು,,
coordinate,ಇಕ್ಕೆಗುರುತು,,
hiccup,ಬಿಕ್ಕಳಿಕೆ,,
self-fertilization,ತನ್ಹಸನು,,
potential,ಅಡಕಶಕ್ತಿ,,
conserve,ಉಳಿಸು,,
remaining,ಉಳಿಕೆ,,
square,ನಲ್ಸಾಟಿಕೋನ,,
light wave,ಬೆಳಕಲೆ,,
decoction,ಕಟ್ಟುನೀರು,,
reflector,ಕನ್ನಡಿ,,
awareness,ತಿಳುವಳಿಕೆ,,
Virtual,ನೆನಸು,,ಹುಸಿ ನೆನಸಿನ ಆಟಗಳು ರೋಮಾಂಚನ ಅನುಬವ ನೀಡುತ್ತವೆ.
suffumigation,ಆವಿಗೊಡ್ಡಿಕೆ,,
bifocal,ಎರಡುಕೂಡುಮಟ್ಟದ,,
narcotic,ಒರಗಿಸುಕ,,
daffodil,ಮಂಜಳುಹೂ,,
month,ತಿಂಗಳು,,
rheum,ಸಿಳ್ಳು,,
flexible,ಮಣಿಯುವ,,
alloy,ಬೆರೆತಲೋಹ,,
hexaploid,ಆರ್ಗುಣಿತ,,
cow,ಹಸು,,
controller,ಅಂಕೆಗಾರ,,
root,ಗಡ್ಡೆ,,
fitness,ಅಳವಿ,,
streamlined,ಹೊಂದಿಕೊಂಡರೂಪ,,
twin,ಸರಿಜತೆ,,
buoyancy,ಮೇಲೊತ್ತಿಕೆ,,
repel,ಹಿಂದಟ್ಟು,,
ridge tile,ಬೆನ್ನು ಹೆಂಚು,,
antioxidant,ಕಳೆವಣಿಕಾಪು,,
convulsion,ಸೆಳವು,,
stabilizer,ಹತೋಟಿಕ,,
stretch,ಹೆಚ್ಚಿಸಿ,,
cork,ಗಿಡುಕು,,
ventilator,ಉಸಿರ‍್ಬಿಣಿಗೆ,,
tercile,ಮೂರ‍್ಸರಿಪಾಲು,,
opposite,ಬೇರೆಬಗೆಯ,,
pulp,ಹಲ್ಕುಸುರು,,
zebra,ಕಾಡುಗತ್ತೆ,,
website,ಮಿಂದಾಣ,,
retina,ಕಣ್ಣಿನತೆರೆ,,
receptor,ಪಡೆಕ,,
vertical angles,ಇಗ್ಗೆರೆಕೂಡು ಮೂಲೆಗಳು,,
unmount,ಏರಿಲಿಸು,,
diverging lens,ಚದುರಿಕೆಯಬಾಗುಗಾಜು,,
Secure Sockets Layer,ಕಾಪುಕುಳಿಪದರ,,
irritation,ತುರಿಕೆ,,
prey,ಬೇಟೆ,,
underground water,ನೆಲನೀರು,,
nasal cavity,ಮೂಗಿನಕುಳಿ,,
magnification,ಹೇರಾಗಿಕೆ,,
aerofoil,ಗಾಳಿತಗಡು,,
nearsighted,ಹತ್ತಿರ ಕಾಣ್ಕೆಯ,,
map,ದಾರಿತಿಟ್ಟ,,
obesity,ಬೊಜ್ಜು,,
catalysis,ಬಿರುಗೊಳಿಕೆ,,
axis,ಅಚ್ಚೆಲುಬು,,
lens,ಸೇರ‍್ಕನ್ನಡಿ,,
prosthesys,ಸೋಗುನೆರು,,
standard,ಆಯ,,
tonsil,ಬಾಯ್ತೇಪೆ,,
thermonuclear fusion process,ಉಷ್ಣತೆಯ ನಡುವಣಗಳ ಬೆಸುಗೆಯ ಕ್ರಿಯೆ,,
metallic,ಹೊನ್ನಿನ,,
apod,ಅಡಿಯಿರದ,,
abdomen,ಕಿಬ್ಬೊಟ್ಟೆ,,
palm,ಅಂಗಯ್,,
spring,ಪುಟಿಕ,,
excretion,ಉಚ್ಚಿಕೆ,,
manifold,ತಲೆನಳಿಕೆ,,
absorbent,ಹೀರುಕ,ಹೀರಿಕೊಳ್ಳುವಂಥ ಪದಾರ್ಥ,
angiosperm,ಮುಚ್ಚಿದಬೀಜದಸಸ್ಯ,,
hybrid aircraft,ಸೇರ‍್ದಳಿ ಬಾನಬಂಡಿ,,
optical density,ಬೆಳಕುಹೀರುಮಟ್ಟ,,
deflection,ಅಲುಗಾಡು,,
firepit,ಉರಿಗೊಂಡ,,
equator,ನಡುನೆಲಗೆರೆ,,
matter,ಅಡಕ,,
resect,ಕಡಿತೆಗೆ,,
chemistry,ಇರ‍್ಪರಿಮೆ,,
reverse,ತಿರುವಾಗಿಸು,,
lake,ಕೊಳ,,
emitter,ಸೂಸುಕ,,
cavity,ತೊಳ್ಳೆ,,
download,ಇಳಿತ,,
androgen,ಗಂಡುಟ್ಟುಕ,,
dextrose,ಬಲಸಕ್ಕರೆ,,
weather,ಗಾಳಿಪಾಡು,,
resistivity,ತಡೆತನ,,
pole,ತುದಿ,,
period,ಮುಟ್ಟು,,
pneumatics,ಗಾಳಿಯೊತ್ತರಿಮೆ,,
deposit,ಇಡುಗೆ,,
cell wall,ಕೋಶಗೋಡೆ,,
shape,ಪಾಂಗು,,
equatorial bulge,ಉಬ್ಬು ನಡುನೆಲಗೆರೆ,,
sprout,ತೊವಲು,,
mass number,ಒಟ್ಟೆಣಿಕೆ,,
resolution,ಕಣ್ಚುರುಕುತನ,,
zygote,ಕೂಡಣು,,
prism,ಬೆಳಕುವಡೆಕ,,
respiratory system,ಉಸಿರಾಟದಏರ್ಪಾಟು,,
collarbone,ಕುತ್ತಿಗೆಮೂಳೆ,,
external circuit,ಹೊರಮಂಡಲ,,
stalk,ಹಂಬೆ,,
wind,ಎಲರು,,
vertical stretch,ನೇರಚಾಚು,,
matrix,ಹಂದರ,,
beaker,ತೊಟ್ಟಿ,,
pentagon,ಅಯ್ಬದಿ,,
oxidant,ಇಲೆಕ್ಟ್ರಾನ್ಕಳೆಯುಕ,,
radiometer,ಸೂಸಿಕಳವುಳೆಕ,,
suspension,ಜೋಲಿಕೆ,,
lock screen,ತಡೆತೆರೆ,,
manner,ಪರಿಜು,,
device,ಸೂಟಿ,,
pulmonary,ಉಸಿರುಚೀಲದ,,
azimuth,ಕೋನಳತೆ,,
puberty,ನೆರೆತ,,
earth,ಮಿನ್ನೆಳೆ,,
lubricant,ಜಿಗುಟೆಣ್ಣೆ,,
more,ಹೆಚ್ಚಿನ,,
catapult,ಕವಣೆ,,
emulsion,ಹಾಲುಕಲಸು,,
urticaria,ಕೆಂಪೂತ,,
fertilization,ಸೇರಿಕೆ,,
oximeter,ನೆತ್ತರುಸಿರಳೆಕ,,
positive radical,ಕೂಡುಗುರುತಿನ ತೆರವುಕಣ,,
whirlwind,ಸುಳಿಗಾಳಿ,,
ornithology,ಹಕ್ಕಿಯರಿಮೆ,,
hip,ಉಡಿ,,
corkscrew,ಬಿರಡೆತಿರುಪು,,
mathematician,ಎಣಿಕೆಯರಿಗ,,
demedication,ಮದ್ದುತೆಗೆತ,,
opaque,ಮಬ್ಬಾದ,,
aquatic,ನೀರು,ನೀರಿನೊಂದಿಗೆ ನಂಟುಹೊಂದಿರುವ ವಿಷಯ ಇಲ್ಲವೇ ವಸ್ತು,ನೀಲಿ ತಿಮಿಂಗಲು ನೀರಿನಲ್ಲಿ ವಾಸಿಸುವ ಎಲ್ಲಕ್ಕಿಂತ ದೊಡ್ಡ ಜೀವಿ
bioenzyme,ಉಸಿರುದೊಳೆ,,
fulcrum,ಊರಿ,,
nose,ಮೂಗು,,
wood charcoal,ಕಟ್ಟಿಗೆ ಇದ್ದಿಲು,,
cryogenics,ಕುಳಿರರಿಮೆ,,
relative motion,ಹೋಲಿಕೆಯಚಲನೆ,,
transmitter,ಸಾಗುಕ,,
biometric,ಒಡಲಚ್ಚಿನ,,
fusion,ಬೆಸುಗೆ,,
hydropower,ನೀರ‍್ಮಿಂಚು,,
rumen,ಮೆಲುಕುಹೊಟ್ಟೆ,,
load,ಪೆಂಟೆ,,
coast,ಕರಾವಳಿ,,
globe,ನೆಲ,,
malabsorption,ಸೀಪುಗೇಡು,,
multiply,ಹೆಚ್ಚಿಸು,,
development,ಬೆಳವಣಿಗೆ,,
invertebrate,ಬೆನ್ನೆಲುಬಿಲಿ,,
cyclic contraction,ಹೊಂದಾಣಿಕೆಯಕುಗ್ಗುವಿಕೆ,,
bug,ಮಿಂಬುಳು,,
frequency,ಸಲದೆಣಿಕೆ,,
film,ತೋಲೆ,,
respiratory center,ಉಸಿರಾಟದ ನಡುವಣ,,
anatomist,ಮಯ್ಯಿಟ್ಟಳದರಿಗ,,
hyperaemic,ನುತ್ತರುತುಂಬುವ,,
fuel cell,ಉರುತೊಟ್ಟೆ,,
tracheid,ಸಾಗಣೆಕೋಶ,,
stoma,ಎಲೆತೆರವು,,
hit and trial,ಮರಳಿ ಯತ್ನ ಮಾಡು,,
relapse,ಮರುಕಳಿಕೆ,,
lamellae,ತಟ್ಟೆಗಳು,,
fur,ತುಪ್ಪಳ,,
fatigue,ಬಂಬಳ,,
sort,ಓರಣಿಸು,,
soot,ಮಕ್ಕು,,
voltage,ಒತ್ತಾಟ,,
coefficient,ಒಡಯೆಣಿ,,
cecum,ದೊಡ್ಡಕರುಳಸಂಚಿ,,
thermocouple,ಜೋಡಿಕಂಬಿ ಬಿಸುಪಳೆಕ,,
lubricate,ಕೀಲೆಣ್ಣೆಹಚ್ಚು,,
meaning,ಹುರುಳು,,
solid waste,ಗಟ್ಟಿಕಸ,,
navigation,ಹಡಗುನಡೆಸಾಟ,,
inverse proportion,ತಿರುವಾದಸಂಬಂಧ,,
ground clearance,ನೆಲತೆರವು,,
liver,ಹೀರಿ,,
turbocharger,ಗಾಳಿದೂಡುಕ,,
synthetic,ಒಂದುಗೆಯ,,
ulcer,ಕುರು,,
analyzer,ಬಿಡಿನೋಡುಕ,,
subsoil,ಒಳಮಣ್ಣು,,
transmission,ಹರಡಿಕೆ,,
injector,ಒಳಚಿಮ್ಮುಕ,,
habitat,ತಾಣ,,
supersonic,ಮೀರಿದಶಬ್ದ,,
equator,ನೆಲನಡುಗೆರೆ,,
standardization,ಒಂತನ,,
tablet,ಕಡುಹು,,
salinate,ಉಪ್ಪುಹಾಕು,,
imbibition,ಅಳವಡಿಸಿಕೊಳ್ಳಿಕೆ,,
skin,ಸೋಲೆ,,
buoyancy,ತೇಲಿಕೆ,,
sepal,ಹೂವಿನಎಲೆ,,
carbonic acid,ಕರಿಹುಳಿ,,
rainfall,ಮಳೆಸುರಿತ,,
junk,ಕಸ,,
know,ಅರಿಯುವ,,
locomotive,ಹಳಿಬಂಡಿ,,
convergent lines,ಸೇರುಗೆರೆಗಳು,,
stratus,ಕವಿಮುಗಿಲು,,
diagnosis,ಕುತ್ತತಿಳಿವು,,
bearing,ಬಡಗಮೂಲೆ,,
dendrite,ನರಗೊಂಚಲು,,
irritability,ಕೆರಳುವಿಕೆ,,
frame,ಕಟ್ಟು,,
bilingualism,ಇನ್ನುಡಿತನ,,
external sac,ಹೊರಚೀಲ,,
septile,ಏಳ್ಸರಿಗುಂಪು,,
hot fusion,ಬಿಸಿಕೂಡುಗೆ,,
milk-tooth,ಹಾಲುಹಲ್ಲು,,
waste water,ತೊರೆದನೀರು,,
wood,ಮರ,,
production,ಮಾಳ್ಕೆ,,
alphanumeric,ಬರಿಗೆಯೆಣಿಯ,,
aquanaut,ನೀರಡಿಯರಸುಗ,,
LED,ಬೆಳಕುಸೂಸುವಡಯೋಡ್(LED),,
thrombus,ಕರಣೆಕಟ್ಟು,,
exhaust valve,ಹೊರತೆರಪು,,
temperature,ಬಿಸುಹು,,
elephantiasis,ಆನೆಕಾಲು,,
psuedopodia,ಹುಸಿಪಾದ,,
torso,ತಲೆಯಿಲಿ,,
semiconductor,ಅರೆಬಿಡುಕ,,
runway,ಓಡುದಾರಿ,,
transversal lines,ಹಾಯುಗೆರೆಗಳು,,
divisor,ಪಾಲುಕ,,
stator,ನಿಲ್ಕ,,
antacid,ಹುಳಿಯಳಕ,,
password,ತೇರೊರೆ,,
peg,ಕುಟ್ಟಿ,,
prokarytic,ನಡುವಿಟ್ಟಳವಿಲ್ಲದ,,
rational,ಸುಳುವಾಗಿಸಬಲ್ಲ,,
microstructure,ಸೀರಿಟ್ಟಳ,,
static friction,ಅಲುಗಾಟವಿಲ್ಲದಉಜ್ಜುವಿಕೆ,,
magnetic equator,ಸೆಳೆತದ ಸರಿಗೆರೆ,,
herd,ಹೊದರು,,
suction stroke,ಎಳೆಯುವಿಕೆ,,
pancreas,ಅರಗಿಸುವಸುರಿಕ,,
celestial,ಬಾನಿನ,,
gas mask,ಆವಿಮುಸುಕು,,
dicot,ಎರಡುದಳ,,
navigation,ನಡೆಹಮ್ಮುಗೆ,,
relative quantity,ಹೋಲಿಕೆಯಪ್ರಮಾಣ,,
joint,ಗಿಣ್ಣು,,
top,ತಲೆಭಾಗ,,
xanthophyll,ಹಣ್ಣೆಲೆಮಂಜಳು,,
diffraction,ಅಲೆಬಾಗಿಕೆ,,
reactive,ಚುರುಕು,,
leopard,ಕಿರುಬ,,
